Category,Content
kultur-sanat,"Roger Waters geliyor! Pink Floyd'un efsanevi ismi Roger Waters, 3 Agustos 2013'te Istanbul'da konser verecek. Pink Floyd'un efsanevi ismi Roger Waters, rogerwaters.com adresindeki resmi internet sitesinde bulunan, 2013 turnesi kapsaminda konser verecegi kentlerin listesini guncelledi. Bu listede Istanbul'daki Istanbul Teknik Universitesi (ITU) Stadyumu da var. Waters, en son 2006'da Istanbul'da konser vermisti. Aralarinda Roma Olimpik Stadyumu, Amsterdam Arena ve Berlin Olimpik Stadyumu gibi ikon haline gelmis mekanlarin da bulundugu 18 noktada konser verecek olan Waters'in turnesi 20 Temmuz 2013'te baslayip, 18 Eylul 2013'te sona erecek. Biletler yarin satisa cikiyor."
kultur-sanat,"Gorme engelli sanatcidan TRT'ye AIHM'den dava TRTnin tek gorme engelli ses sanatcisi olan Sema Onder (50), ""sanatci kadrosuna"" gecirilmedigi iddiasiyla TRT aleyhine Avrupa Insan Haklari Mahkemesinde (AIHM) dava acti. Onder, TRTyi ayrimcilikla sucladi ve 10 yildir ugradigi kayiplar nedeniyle 100 bin Euro tazminat talep etti. Dava dilekcesinde, Idarenin muvekkilimin Turk Sanat Muzigi sanatciligi kadrosuna gecirmeme yonundeki tutumu, Avrupa Insan Haklari Sozlesmesinin 14uncu Maddesindeki ayrimcilik yasagin acik bir ihlalidir denildi. Anayasa Mahkemesine bireysel basvuru yerine AIHMyi tercih eden Onder, 12 Kasim tarihli dava dilekcesinde, AYMnin tecrubesi yok. Basvurularin saglikli degerlendirilmemesi ihtimali yaninda yapilacak basvurunun sonuclandirilmasi yillar alacak dedi ve hak kaybina ugramasinin engellenmesi icin davasinin kabulunu istedi. ONDER: BEN MUCADELEYI SEVERIM Onder, Hurriyete, sunlari soyledi: Kucuklugumden beri tek hayalim Turk Sanat Muzigi Sanatcisi olarak sahnelere cikmakti. Olmadi, TRTye yoneldim. Alti Nokta Korler Derneginin de destegi ile 1994te TRTye istisna akitli girdim. Benimle birlikte girenlere firsat verildi. Bana her gorulen yerde koluna girilip yardim edilecek insan olarak bakildi. 1997den bu yana yardimci yapim elamani kadrosundan sanatci kadrosuna gecmek icin mucadele veriyorum. 2008de sanatci kadrosu kaldirilinca 2009da dava actim, kazanamadim. Ic hukuk cozemeyince son durak AIHMye basvurdum. Ben mucadaleyi seven bir insanim. AIHMde kazanamazsam kaldigim yerden devam ederim. Ilk defa bir engelli bir sanatci kadrosu icin TRTye AIHMde dava aciyor. TRT: HICBIR HUKUKI HAKKI YOK TRT yetkilileri ise, Onderin ayrimcilik iddiasini reddettiler ve 2008den itibaren sanatci kadrosunun kaldirildigini, mevcut 350 sanatcinin kadrolarinin korundugunu soylediler. Yetkililer, Bu kisinin hukuki olarak hicbir hakki yok. Danistayda temyiz ettigi dava da reddedildi. Kurum mevzuatina gore memur statusunde yeni sanatci alamiyoruz. Sanatci kadrosuna alinabilmesi icin kurum mevzuatinin degistirilmesi, sinav acilmasi ve sinavda basarili olmasi gerekiyor dediler Dava dilekcesine gore Onder, 1994te TRTye istisna akitli sanatci olarak girdi. 15 Agustos 1997de TRT sinavlarina katilarak kazandi. Lise mezunu olduktan sonra sanatci kadrosuna gecirilecegi vaadiyle Televizyon Dairesi Baskanligi Dis Kaynaklar Mudurlugu emrinde yardimci yapim elemani olarak goreve basladi."
kultur-sanat,"Christie's Muzayede Evi de rekor kirdi ABD'nin New York kentindeki Christie's Muzayede Evi, ""Savas Sonrasi ve Cagdas Sanat Eserleri"" acik artirmasinda 412 milyon dolara ulasan toplam satis ile rekor kirdi. Christie's, muzayedede elde edilen 412 milyon dolarlik toplam satis rakaminin simdiye kadarki en basarili cagdas sanat eserleri satisi oldugunu acikladi. Rakip muzayede evi Sotheby's, dunku savas sonrasi ve cagdas sanat eserleri muzayedesinde 375 milyon dolarlik toplam satis yapmisti. SOTHEBYS DOLANDIRICILIKLA SUCLANIYOR 11 sanatcinin eserlerinin acik artirmaya cikarildigi muzayedede ABD'li sanatci Jeff Koons'un ""Tulips (Laleler)"" adli heykeli 33,7 milyona satildi. Heykel, Koons'un simdiye kadar en yuksek fiyata satilan eseri oldu. Koons'un 1995- 2004 arasinda tamamladigi 5 metrelik rengarenk 7 laleden olusan heykel, simdiye kadar yasayan bir sanatciya ait en yuksek fiyata satilan ikinci eser oldu. Alman ressam Gerhard Richter'in 13 Ekim'de satilan ""Abstraktes Bild"" adli eseri, 34,2 milyon dolarla listenin ilk sirasinda bulunuyor. Soyut ekspresyonizm akiminin onemli temsilcilerinden Franz Kline'in eseri, 40,4 milyon dolara alici bulurken, Andy Warhol'un ""Statue of Liberty (Ozgurluk Heykeli)"" adli tablosu ise 43,7 milyon dolara satildi. Fransiz sanatci Jean-Michel Basquiat'in ""Untitled (Isimsiz)"" adli calismasi da 26,4 milyon dolarla sanatcinin simdiye kadar en yuksek fiyata satilan eseri oldu. 1988 yilinda asiri dozdan hayatini kaybeden Basquiat'in bir baska isimsiz tablosu Haziran ayinda 20,1 milyon dolara satilmisti. Dun Sotheby's Muzayede Evi'ndeki acik artirmada ""No 1 (Royal Red and Blue)"" adli eseri 75 milyon dolara alici bulan Rus asilli Amerikali sanatci Mark Rothko'nun ""Red Strip"" adli calismasi ise 23,4 milyon dolara satildi."
kultur-sanat,"Geleceklerini Turkce duyurdular Istanbul'da konser vermeye hazirlanan Depeche Mode, konser tarihini Facebook sayfasindan Turkce olarak duyurdu. Konser biletleri bugun satisa cikti. 17 Mayis 2013'te Istanbul'da, Kucukciftlik Park'ta konser verecek olan Depeche Mode, Facebook sayfasina sunlari yazdi: ""Depeche Mode Turkiyeye geliyor. 17 Mayis 2013, Cuma  Kucukciftlik Park - Istanbul. Biletler satista! http://dpchm.de/DMIstanbulTix"" Istanbul'da ucuncu kez konser vermeye hazirlanan Ingiltereli grup, gecen ay resmi internet sitelerinden 2013 turnesi boyunca ugrayacaklari yerleri duyurmustu. Toplam 34 kez sahneye cikacak olan grubun besinci duragi Istanbul. Grup 7 Mayista baslayacak turnesinde Berlin Olimpiyat Stadi, Paris Stade de France, Moskova Locomotive stadyumu ve Roma Olimpiyat Stadi gibi tarihi stadyumlarda sahne alacak ve Avrupa turnesi 29 Temmuzda Minsk Arenada sona erecek. Muzik listelerinin en ust siralarinda  yer alarak geride birakilmis 30 yil, 100 milyondan fazla album satisi olan Depeche Mode, bu senenin buyuk bir bolumunu hayranlarinin ve muzik dunyasinin ilgiyle bekledigi 13uncu albumleri uzerinde calisarak gecirdi. Yeni album onumuzdeki ilkbaharda raflarda yerini alacak. Dave Gahan turne ve albumle ilgili, ""Yeni album icin cok cok heyecanliyim ve yeniden turneye cikmayi dort gozle bekliyorum"" dedi. Turkiye'de, daha once Abdi Ipekci Arena'da (2001) ve Kurucesme Arena (2006)'da konser veren grubun ""Tour of the Universe"" adli turne kapsamindaki Istanbul konseri 14 Mayis 2009 tarihinde gerceklesmesi planlanirken, Dave Gahan'in 12 Mayis 2009 tarihindeki Atina konseri oncesi hastalanmasi sonucu iptal edilmisti. Dolayisiyla Turk hayranlari bu konseri merakla bekliyor."
kultur-sanat,"Aylin Aslim Beyoglu Hayal Kahvesi 16.11.2012 22:30 Rock muzigin guclu kadin sarkici - sarki yazarlarindan Aylin Aslim Beyoglu Hayal Kahvesi'ndeki ucuncu sezonuna akustik konserlerle devam ediyor. Gelgit, Gulyabani ve Canini Seven Kacsin'dan sarkilarin yani sira, calip soylemeyi sevdigi baska sarkilari da yorumlayacagi bu akustik konser serisinde sanatciya grubunun yani sira tuslu ve uflemeli calgilar da eslik edecek. Dorduncu albumunu kaydetmekte olan Aylin Aslim sezon boyunca ayda bir Cuma Beyoglu Hayal Kahvesi'nde sahnede olacak."
kultur-sanat,"Mor ve Otesi Ghetto Istanbul 16.11.2012 22:30 mor ve otesi, uzun suredir uzerinde calistigi yeni ve yedinci studyo albumu Gunesi Beklerkeni cikartiyor ve albumun ilk konserini Ghettoda veriyor. Kasim ayinda Rakun ve DMC ortak yapimi olarak yayimlanacak album, barindirdigi 12 sarkiyla dinleyenlerde derin izler birakacak bir calisma olarak dikkat cekiyor. Ilk single Oyunbozan ve diger bircok yeni album sarkisini canli olarak ilk defa dinlemek bu konserde mumkun olacak!"
kultur-sanat,"Eleni'den Mektuplar- Tiyatro Bogazici Maya Cuneyt Turel Sahnesi 17.11.2012 20:30 Issiz bir adaya dusseniz, ne alirsiniz yaniniza? Annenizi kaybettiginizde, neyi ararsiniz? Yolunuzu kaybettiginizde yeniden nasil yola cikarsiniz? Turkiye, bugun hem toplumsal hem de bireysel olarak kendini yeniden kesfediyor. Bize ders kitaplarinda ogretilen; tarihler, sinirlar, kimlikler yeniden ve yeniden yaziliyor. Bireysel anlamda; travmalar, saskinliklar, sessizlikler yasaniyor; cunku kesfediyoruz! Bu kesifler gazete veya televizyon koselerinde yapilan tartismalara hic benzemiyor. Turk, Sunni, Erkek olmayanlar; alfabeyi yeniden ogreniyorlar. Gitmek zorunda olanlarin mektuplari; sizin ilginizle acilacak, sahiplerini bulacak. Eleniden Mektuplar bizi kesfederken, kucuk hikayeleri fisildiyor, izleyenin kulagina! Yazan: Sevilay Saral Sahneye Koyan: Metin Goksel Sahne Tasarimi:Ali Ozgun Buyukisik Kostum Tasarimi: Duygu Dalyanoglu, Nilgun Ilgicioglu Isik Tasarimi: Levent Soy Koreografi: Banu Acikdeniz Afis Tasarimi: Zeycan Alkis Muzik Duzenleme ve Efekt Tasarimi: Diler Ozer, Ferhat Gunes Efektor: Uluc Esen Isik Uygulama: Ozgur Eren Sahne Tasarimi Uygulama: Aysegul Bayduz, Ali Ozgun Buyukisik Fotograf: Ceyda Binyildiz Oyuncular (sahneye giris sirasiyla): Adnan: Uluc Esen Feride: Duygu Dalyanoglu Eleni/Edibe: Pelin Batu - Zeynep Okan Diyojen: Cuneyt Yalaz Oyunda yer alan muzikler: Aman Doktor / ? ??????? (Beste: Anonim) Ada Sahillerinde Bekliyorum (Beste: Musullu Hafiz Sasi Efendi / Seslendiren: Hamiyet Yuceses) Alors on Danse (Stromae)"
kultur-sanat,"'Dunyanin 8. harikasi' gun yuzune cikariliyor Erdek'teki yaklasik 3 bin yillik Kyzikos Antik Kenti'nde yapilan kazi calismalari 2006'dan bu yana surerken, calismalar kapsaminda dunyanin en buyuk tapinaklari arasinda yer aldigi belirtilen, bazi arastirmacilarca ''dunyanin 8. harikasi'' olarak gosterilen Hadrian Tapinagi, gun yuzune cikariliyor. Ataturk Universitesi Ogretim Uyesi ve kazi baskan yardimcisi Yrd. Doc. Dr. Korkmaz Meral, AA muhabirine yaptigi aciklamada, Kyzikos Antik Kenti'ndeki ilk kazilarin 1989 yilinda basladigini ancak bazi nedenlerle 1997'de sonlandirildigini soyledi. Calismalarin, Kultur ve Turizm Bakanligi'nin destegiyle, 2006'da Ataturk Universitesi Ogretim Uyesi Yrd. Doc. Dr. Nurettin Kochan baskanliginda tekrar basladigini ifade eden Meral, burada dunyanin en buyuk tapinaklari arasinda gosterilen Hadrian Tapinagi bulundugunu anlatti. Hadrian Tapinagi'nin 1. yuzyilda yapildigini ifade eden Meral, ''117 yilinda deprem oluyor. Roma Imparatoru Hadrian, 124 yilinda Kyzikos'a gelince, uzuluyor. Yardim ediyor. Buyuk capta destekte bulundugu icin bolge halki da ona karsi vefa borcunu odemek icin tapinagin adini Hadrian koyuyor'' dedi. Meral, tapinagin boyutlariyla onem tasidigini dile getirerek, soyle devam etti: ''Efes'te Artemis Tapinagi var. 110 metrenin uzerinde uzunluga sahip. 4-5 parca sutun tamburu kalmis. 115 metrelik Apollon Tapinagi var. Kyzikos'taki 117 metre uzunluga sahip. Bu boyutlar ve kapladigi alan itibariyla, kendi alaninda Anadolu'nun en buyuk tapinagi. Su anda kazilara devam ediyoruz. Cok asiri derecede zarar gormus. Depremlerde, kacak kazilarda ve kirec ocagi olarak kullanildigi Bizans doneminde buyuk hasar olusmus. Istanbul'un cok yakininda olmasi parcalarinin tasinmasi acisindan dezavantaj olusturmus.'' Tapinagi ayaga kaldirmaya calistiklarini vurgulayan Meral, ''Tapinagi tamamen acarak, en azindan gorseli ortaya koyabiliriz. Uzun yillar devam edecek buradaki calismalar. Devlet, kazilara destek veriyor. Sponsor desteginin de bulunmasi kazilarin hizini artiracaktir. Cok buyuk boyutlu eserler var. Destek olsa, 10-15 yilda tamamini acabiliriz. Su anda yarisi acilmis durumda'' diye konustu. Kazi Baskani Yard. Doc. Nurettin Kochan'in yazdigi ''Kyzikos'' adli kitapta, yapilan kazi calismalariyla tapinagin guneydogu kisminin buyuk olcude ortaya cikarildigi belirtiliyor. Antik arastirmacilarin bircogunun yayinlarinda Kyzikos ve Hadrian Tapinagi'na yer verdigi ifade edilen kitapta, ''Bazi arastirmacilar, dunyanin 8. harikasi, bazilari da dunyanin 7 harikasindan biri olarak kabul eder'' deniliyor. Kazilarda sadece tapinak degil, o doneme ait su sistemleri, tiyatro, mezarlar ve bazi eserler de ortaya cikariliyor. AA"
kultur-sanat,"Ayse Gencer, Imer Demirer Alt Caz 17.11.2012 22:30 Ulkemizde caz muziginin onemli iki temsilcisi sarkici Ayse Gencer ve trompetci Imer Demirer Caz standartlarini seslendirdigi ilk albumu But Beautiful ile buyuk bir ilgi goren Gencer ve ulkemizde trompet kelimesiyle ozdes sanatci Imer Demirerin besli formatindaki toplulugu ile programda kendi bestelerinin yani sira klasik caz standartlarindan da ornekler sunacak. Ayse Gencer: Vokal Imer Demirer: Trompet Serkan Ozyilmaz: Piyano Matthew Hall: Kontrbas Cem Aksel: Davul Ne kadar: Tam: 25 TL Ogrenci: 20 TL"
kultur-sanat,"Guvenc Dagustun Urban Lounge 18.11.2012 22:00 Ankaradan Viyanaya uzanan akademik kariyerini yurticinde ve yurtdisinda yer aldigi basarili projelerle surdurdu. Avusturyada C. Orffun Carmina Burana adli eserinde bariton sololarinin yani sira kontrtenor solosunu da seslendirerek bir ilke imza atti. Viyanada seslendirdigi, Yunan besteci Perikles Liakakisin Cizmeli Kedi operasindaki basrol ile bu eserin dunyada ilk kez seslendirilisinin solistlerinden oldu. Sertab Erener ile ortak projeleri olan Turco  Latino Connection caz konserleri buyuk begeni topladi. Fazil Sayin Nazim eserini Fazil Say, Genco Erkal ve Sertab Erener ile birlikte seslendirdi.Rumeli HisariYildizli Geceler konserlerine Fazil Say ile birlikte bir resital verdi ve Sayin sarkilarinin Turkiyede ilk seslendirilisini gerceklestirdi. Son olarak Sef Ibrahim Yazici yonetimindeki Bilkent Senfoni Orkestrasi esliginde Sayin Nazim adli eserinin CD ve DVD kayitlarini Fazil Say, Genco Erkal ve Zuhal Olcay ile birlikte gerceklestirdi. Bana Mastikayi Calsana, Istanbulda Bir Dava ve Cagan Irmakin Ulak filmi Guven Dagustunun yer aldigi projeler arasinda bulunuyor. info@urbanbuglounge.com www.urbanbuglounge.com"
kultur-sanat,"Eski Turk filmleri afisleri sergileniyor Istanbul'da eski Turk filmleri afisleri sergisi acildi. Kultur ve Turizm Bakanligi Milli Kutuphane isbirligi ile hazirlanan film afisleri sergisine, Airport Outlet Center, ev sahipligi yapiyor. Sergide, ilk renkli Turk filmi olan Muhsin Ertugrul imzali Halici Kiz filminin afisinin yani sira 1960-1970 ve 1980'li yillara damgasini vuran 100'e yakin filmin afisi bulunuyor. Sergi, 30 Kasim'a kadar ucretsiz gezilebilecek."
kultur-sanat,"Ankara'da Ataturk fotograflari Ankarada fotograf, gazete ve kitap koleksiyonlariyla taninan is insani Faruk Kucukun arsivinden Ataturkun olumunun 74uncu yil donumu anisina actigi Ataturk Fotograflari sergisi, Buyuksehir Belediyesi Metro Sanat Galerisinde acildi. Kucukun actigi sergi, ziyaretci akinina ugruyor. Ataturkun hayatini kaybettigi gunlerde cikan 80 gazetenin manseti ve 70den fazla fotografinin sergilendigi salonda ayrica Ataturke ait sinevizyon gosterisi de yapiliyor. Ankara tarihine ait her turlu dokumani elinde bulundurmaktan buyuk mutluluk ve gurur duydugunu belirten Kucuk, serginin 23 Kasim tarihine kadar Metro Sanat Galerisinde gezilebilecegini belirtti. Kucuk, sunlari soyledi: ""Zaman icerisinde buyuk titizlikle elde ettigim baskent tarihine ait arsivimi ve kolleksiyonumu ozel gunlerde Ankaralilarla bulusturmaktan buyuk sevinc ve mutluluk duyuyorum. Bu sayede Ankaranin nerden nereye geldigini sergilerken, bilgi ve dokumanlarla Cumhuriyetin nasil kazanildigini, gecmis tarihimizi, kulturumuzu gelecek nesillere aktarmak icin kulturel bir hizmet vermeye calisiyorum. Yasim 66. Gucumun yettigi surece de bu sosyal hizmeti vermeye devam edecegim. Sergiye ilgi oldukca fazla, gelen ziyaretcilere bizzat kendim ve sanat danismanimla yardimci olmaya calisiyoruz."""
kultur-sanat,"Torunu, Monet'yi anlatiyor Sabanci Universitesi Sakip Sabanci Muzesinde gerceklestirilen ""Monetnin Bahcesi"" sergisi kapsaminda sanat elestirmeni, kurator ve Monetnin sanati uzerine cok sayida eserin de yazari olan Philippe Piguet, Fransiz Kultur Merkezinde gerceklestirilecek bir konferansa konusmaci olarak katiliyor. Ayni zamanda Monetnin kucuk torunu olan Philippe Piguet, Fransiz Kultur Merkezindeki soylesisinde ""Claude Monet Givernyde, empresyonizmin otesinde"" temasini ele alacak. Piguet gorkemli bicim arayisinda, renk ve harekete ozel bir onem atfeden ressamin gorsel estetik kaygilarina eslik eden girisimini anlatacak. UVEY TORUNU ANLATTI 16 Kasim Cuma, Saat: 19.00 Fransiz Kultur Merkezi Simultane ceviri Giris ucretsizdir"
kultur-sanat,"Artnext Istanbul'da ikinci sergi Gecen ay kapilarini sanatseverlere acan ARTNEXT ISTANBUL, ikinci sergisi ""Sentetik Idoller- Serdal Kesgin Solo"" ile tuketim toplumunu mercek altina aliyor. Sanatci bu ilk kisisel sergisindeki islerinde modern insanin luks tuketim ve markalar yolu ile idollesme psikolojisini  inceliyor. Kendileri icin kurguladiklari kimlikler ile vitrin mankeni"" gibi gorunme isteginde olan milyonlarca insani, Serdal Kesginin eserlerindeki cisimsizlesmis plastik manken figurlerinde gorebiliyoruz. Serdal Kesgin yaptigi gozlemlerden yola cikarak bugun icinde yasadigimiz sosyolojik yapiyi, bazen imgesel, bazen de realist, plastik ve kavramsal kaygilarla soyutlama yoluna gidiyor. Eserlerinde yagliboya ve karisik teknik kullanan sanatci; rengin yanisira bicim olarak figurlerin kendi aralarinda olusturduklari buyuk kompozisyonlar ile tuketim aliskanliklari ve bu dogrultuda kurgulanan kimlikleri sorgulamaya acmak istiyor. Sanatci calismalarini Kadikoy'deki atolyesine surdurmekte. Sergi 4 Aralik'a kadar ARTNEXT Istanbul Cagdas Sanat Alaninda gorulebilir."
kultur-sanat,"Kitap kazananlar belli oldu Onlar sordugumuz soruya dogru cevap verdiler ve bizden Zulfu Livaneli'nin Vatan gazetesinde Edebiyat Notlari ustbasligiyla cikan yazilarindan yapilmis bir secmeyi temel alan Edebiyat Mutluluktur'u kazandilar. Hem de Livaneli'nin imzasiyla... Iste, imzali kitap kazanan 20 sansli hurriyet.com.tr okuru... Ramazan Aybulut Aysun Duzgun Nagihan Kandara Hulya Gultekin Onur Sahin Cagla Deniz Donmez Abdurrahman Gorkem Unal Birgul Afsin Ezgi Ozbay Asli Yenikoylu Fulya Unsal Ertan Benzetiroglu Yagmur Yilmaz Hursit Ilbeyi Serap Celtekoglu Necla Tiryaki Emrah Seferoglu Sami Cetinkaya Vahit Aras Sibel Kislakci"
kultur-sanat,"Elif Caglar'in buyusu altindayim Istanbul Bilgi Universitesi'nde kompozisyon bolumunu bitirdikten sonra yuksek lisansini New York The Aaron Copland School of Music'in caz performansi dalinda odulle tamamlayan Elif Caglar, dun aksam garajistanbul sahnesindeydi. Once onu daha da yakindan taniyalim sonra konsere geceriz... ""1980 dogumlu Elif Caglar Muslu, ABD'de bulundugu yillarda efsanevi caz vokalisti Sheila Jordan'la calisti. New York, Istanbul ve bircok sehirdeki caz kuluplerinde konserler verdi, festivallere (Uluslararasi Istanbul Caz Festivali, Cuny Big Band Festival, Alanya Caz Gunleri, Bebek Senligi, Kapadokya Caz Gunleri, Istanbul Kisa Film Festivali, 16'nci Altin Koza Film Festivali) katildi. Turkiye'nin ilk Ingilizce sozlu bestelerden olusan caz albumu olan M-U-S-I-C ile genis bir kitleye ulasti."" Sizi bilmem ama ben boyle metinler okudugumda artik hic etkilenmiyorum. Cunku dahi bir sanatci icin yazilmis ozgecmisle, pek o kadar da yetenekli olmayan biri icin yazilmis ozgecmis arasinda kagit uzerinde pek fark goremiyorum. Suslu ve abartili cumleler, gercegi gizliyor. Bu genel degerlendirmenin ardindan Elif Caglar'a donersek... Rahatlikla diyebilirim ki: Yukarida yazilanlar onu anlatmaya yetmiyor. Konsere gecersek... Dun aksamki, Caglar'in ikinci albumu cikmadan evvel ilk albumundeki sarkilari seslendirdigi son konserlerden biriydi. 22.00'de baslayacagi duyuruldu ama (eminim hic kimse sasirmayacak), 22.30'da basladi. Duyurulan saatle basladigi saat arasinda gecen dakikalarda ictigim biranin da etkisi vardir, gozlerimi acik tutmakta zorlanmaya basladim. Kendimi ""Buraya kadar geldin, 1- 2 sarki dinler oyle kalkarsin"" diye motive ediyordum ki Caglar sahneye adim atti ve ""Home"" adli parcasini soylemeye basladi. Bu sarkinin henuz daha ortalarinda uzerime coken uyku halinden eser kalmamisti. Konser bitene kadar ne agzimi acabildim, ne gozumu sahneden ayirabildim. Sanirim hala biraz o buyunun etkisi altindayim. Serkan Ozyilmaz (piyano), Mert Fehmi Alatan (trompet), Baris Erturk (saksofon), Kagan Yildiz (kontrbas), Onur Alatan (davul), Selin Sumbultepe (backvokal) ve Hande Everest'ten (backvokal) olusan orkestrayi ozellikle ""Circus Love"" ve ""Universal Love"" adli sarkilarda dinlemeliydiniz. ""Jamaica"" sarkisina albumdeki gibi Bilal Kahraman eslik etmedi, ama Ferhat Oz tipki albumdeki gibi ""Should I Trust You""ya eslik etmek icin garajistanbul'daydi. O da gecenin surpriziydi zaten. Tertemiz bir konser Konserde her sey album kaydindaki gibi tertemizdi. Hic kimse enstrumanina elini surerken urkek davranmadi. Elif Caglar, agzini acarken bir kez bile tereddut etmedi. Tek bir yanlis ses duyulmadi. Herkes ne yaptigini cok iyi biliyordu. Sadece kulaklarimizin algiladigi bir sey degildi bu, gozumuz de Caglar'in muzige eslik eden ellerindeydi. Muzik sanki bir ruzgardi da Caglar'in eli, bu ruzgarda dalgalaniyordu. Caglar, o muhtesem sesini, oyle zorlanmaksizin cikariyordu ve sahnede oyle keyifli ve rahatti ki insan sarki soylemeyi dunyanin en basit seyi saniveriyor, ""Dur biraz da ben soyleyeyim"" demek istiyordu. Sozun ozu, Caglar'i Turkiye'nin son donemlerde cikardigi en iyi R&B ve caz vokali olarak gosterenler, hakli olabilir. Bence bir dahaki konserine gidip, kendiniz karar verin."
kultur-sanat,"Dijital yayinciligin muzik sektorune etkisi Muzik sektorunun bugunu ve yarininda ""dijital yayincilik"" nerede?Muzik sektorunde dijital yayimciligin etkisi gectigimiz gunlerde Hayat Muzik Platformunda detayli olarak incelendi. Sektorun bu alanda tecrubeli pek cok isminin goruslerinin alindigi dosyada dijital muzik yayimciligi hakkinda ilginc aciklamalar yer aldi. Ahmet Ertenin editorlugunde yayin yapan Hayat Muzikin soz konusu dosyasinda Turkcell Muzik Icerik Yoneticisi Isil Akguney ""Teknolojiyi iyi kullanan, musteri deneyimine onem veren ve icerigini dogru satin alan muzik servisi, kullanicisini mutlu edebilir. Icerigin onemi buyudukce de munhasir uygulamalar ayristirici olmaya baslamaktadir. Ornegin, yeni cikan, beklenen bir icerigi, dijitalde ilk defa sunabilmek, kullaniciya ulastirabilmek arti bir deger kazandirmaktadir"" seklinde aciklamalar yaparak dijital muzik yayinciliginda icerigin onemini vurguladi. Eski Dijital Muzik Platform Yoneticisi Deniz Degerli ise ""Fiziksel urun satisi giderek azaldigina gore muzik sektoru icin cozum platformlarin katalogunu daha zengin hale getirerek, dijital muzik servislerini ucretli modellerle sunmak ancak elbette kullanicilari da bu ucretin karsiligini alacaklarina ikna edecek bir yapi kurmaktir. iTunes, Spotify ve Deezer'in onumuzdeki aylarda Turkiye pazarina girmesiyle rekabet epeyce kizisacak ve hali hazirdaki yerli muzik platformlari da daha dogru modeller kullanarak sureci hizlandiracaktir"" diyerek bu alanda yasanacak gelismelerin sinyalini verdi. Sektorde cok sayida sanatcinin yapimci firmasi olan Seyhan Muzikin Dijital Platform Yoneticisi Ferhat Erzurum ""Belki bugun degil ama yakinda tum muzik pazari, dijital platformlar uzerinden yuruyecekmis gibi gozukuyor. Eskiden albumleri satis tirajlari konusulurken artik dijital rakamlari konusur olduk. Buda sektorde edindigi yeri buyuk olcude yansitmaktadir. Her gecen gun fiziksel satislarin giderek azaldigi bir donemden geciyoruz. Muzik firmalarinin ve sanatcilarin bu kayiplari amorte eden bir mecranin bulunmasi gercekten sevindirici"" cumleleriyle bugunun basari kriteri arasinda dijital mecranin onemini vurguladi."
kultur-sanat,"""Esas hainlik aclik grevlerini inkar etmek"" Oyuncu Ayca Damgaci ise 65 gundur devam eden aclik grevlerinden baska bir sey dusunemedigini belirtip, ""Vatan hainligi '70 milyon insanin' sokaga dokulup, 'Olum degil, cozum' diye bagirmamasi bence"" dedi. Fazil Say'in ""Arabesk sevmek vatan hainligidir"" ifadelerini degerlendiren Damgaci, Hurriyet Dunyasi'na sunlari soyledi: ""Bu konudan once 1000 kisiye yakin insanin 65 gunden beri aclik grevi yapmakta oldugu, olum sinirina coktan geldikleri, aileleriyle bile zar zor gorustukleri, desteklemek amaciyla yapilan gosterilerdeki insanlara siddet uygulandigi gercegiyle yasarken hukumetin ve Basbakanin inkar bir yana bu konuyla ilgili hakaret dolu, kucumseyici sozleri hayatimizi kapkaranlik hale getirdi. Bu aciyla nasil yasanacak? Ben utancimdan ve elimin kolumun bagli kalmasindan koturum halde hissediyorum. Simdi gelin vatan hainligini tartisalim bu gundemde. Vatan hainligi hala '70 milyon insanin' sokaga dokulup, olum degil cozum, diye bagirmamasi bence. Hepimiz hainiz ve hepimiz cinayetlerin suc ortagiyiz. 100 yillardir kusaktan kusaga su ortagi oldugumuz katliamlardan baska bir sey dusunemiyorum bu son gunlerde."""
