Category,Content
turkiye,"'Prezervatif faturasi' gorevden aldirdi Festival organizasyonu icin gittikleri Istanbul'da konakladiklari otelde, birlikte olduklari Turk ve Ukraynali kadinlarin otel, icki ve yemek masraflari ile kullandiklari prezervatif paralarini AKSAV'a fatura ettikleri iddiasiyla Antalya Cumhuriyet Savcisi Osman Sanal tarafindan hazirlanan iddianame nedeniyle iki yonetici gorevden alindi. >>> ALTIN PORTAKAL'DA SEKS SKANDALI AKSAV Genel Muduru Goksel Kumsal ve Genel Mudur Yardimcisi Birol Kaya, vakif yonetim kurulu karariyla gorevden el cektirildi. Haklarinda 5 yildan 12 yila kadar hapis cezasi istenen iki yoneticinin daha once istifa edebileceklerini vakif yonetimine ilettigini kaydeden AKSAV Yonetim Kurulu Baskan Vekili Arif Bulut, ""Bu cercevede yaptigimiz degerlendirme sonucunda istifalarini uygun gorduk"" dedi. Kumsal ve Kaya haricinde iddianamede adi gecen AKSAV Yonetim Kurulu Uyesi Huseyin Sanli'nin secimle goreve geldigi icin yonetim kurulu olarak bir tasarrufta bulunmalarinin soz konusu olamayacagini kaydeden Baskan Vekili Bulut, ""Su an icin kendisine Antalya Altin Portakal Film Festivali'nin icra komitesinde gorev vermeme gibi bir durum soz konusu olabilir. Yalniz konuyu henuz gorusmedik"" diye konustu. Baskan Vekili Bulut, Kumsal'dan bosalan yere kimin getirilecegi konusunda degerlendirmelerin surdugunu kaydetti. Gorevden alinan Goksel Kumsal, Antalya Buyuksehir Belediyesi'nde Baskan Mustafa Akaydin'in danismanligi gorevine geri dondu. Emre BAYLAN/ ANTALYA, (DHA)"
turkiye,"6 AB ulkesine insan kacakciligi operasyonu Istanbul, Balikesir ve Antalya'da sabahin erken saatlerinde es zamanli duzenlenen baskinlarda 35 kisi gozaltina alindi. Filistinli N.K'de orgutun lideri oldugu iddiasiyla gozaltina alinanlar arasinda bulunuyor. 6 ULKEDE DE ES ZAMANLI OPERASYON DUZENLENDI Operasyon Turkiye disinda 6 ayri ulkede daha gerceklesti. Istanbul Mali Sube Ekipleri sabahin erken saatlerinde operasyona baslarken, ayni saatlerde Almanya, Isvicre, Fransa, Ispanya, Italya ve Belcika polisleri de sebekenin Avrupa ayagina operasyon duzenledi. Operasyonu yuruten polis teskilatlarinin yaklasik 7 aydir ortak calisma yaptigi ogrenildi. Turkiye'de yapilan operasyonlar sirasinda, sebekenin elinde 20 kisinin de kurtarildigi ogrenildi. 20 kisi  Istanbul Yabancilar Sube Mudurlugu'ne teslim edildi. Habip ATAM - Bulut MULHIM- ISTANBUL,(DHA)"
turkiye,"""Demirel oldu"" iddiasina aciklama 9. Cumhurbaskani Suleyman Demirel'in ozel doktoru Aylin Cesur, sosyal paylasim sitesi Twitter'da yer alan, Demirel'in vefat ettigine dair iddialari yalanladi. Cesur, iddialara iliskin yaptigi aciklamada, sunlari kaydetti: ""Sosyal medya Twitter'da Sayin 9. Cumhurbaskani Suleyman Demirel'in vefat ettigine dair birtakim iddialar cikmistir. Bunlarin tamami gercek disidir. Sayin Cumhurbaskanimizin sagligi yerinde ve kendisi normal hayatini surdurmektedir."""
turkiye,"Dondurucu sogukta PKK'ya operasyon! Tunceli'de asker metrelerce zorlu kis kosullarina PKK'lilarin pesinde... Munzur Vadisi'nde 20 kisilik PKK'li grubun tespit edilmesi uzerine dondurucu sogukta operasyon duzenlendi. Operasyon Munzur Vadisi'ndeki Asagitorunoba koyu kirsal alaninda, bir magara icerisinde 20 PKK'linin bulundugunun belirlenmesi uzerine safak vakti basladi. Tunceli Jandarma Komutanligi ve 4'uncu Komando Tugay Komutanligi'na bagli zirhli araclar ile bolgeye karadan ozel egitimli komando timleri sevk edildi. Bolgeye karadan zirhli araclarla giden birlikler, PKK'lilarin gizlendigi vadiye ulasmaya calisti. Fakat cografik yapi, 2 metreye varan kar kalinligi, cig riski ve eksi 20 derecedeki soguk hava nedeniyle zorlukla ilerlediler. Bir grup asker de geri donmek zorunda kaldi. PKK'lilarin kaldigi bolge, insansiz hava araclariyla siki kontrol altina altinda tutuldugu belirtildi."
turkiye,"Mahalleli yakaladigi hirsizlik suphelisini darp etti Konya'da bir eve penceresinden girmek isterken mahalleli tarafindan yakalanan supheli, darbedildikten sonra polise teslim edildi. Merkez Meram ilcesi Harmancik Mahallesi Harmancik Caddesi'nde, icinde kimse olmayan mustakil eve birilerinin girmeye calistigini fark eden mahalleli harekete gecti. Mahalleli uc supheliden Behrem Y'yi (19) yakalarken, diger iki kisi bir otomobille kacti. Darbedilen Behrem Y, polis ekiplerine teslim edildi. Polis, kacan iki kisiyi yakalamak icin calisma baslatti. AA"
turkiye,"Buyuk Menderes ofkelendi Soke-Bagarasi Karayolu'nun Buyuk Menderes Koprusu Mevkii'nde bulunan ve tarim arazilerini korumak icin konulan koruma setti, saat 18.00'de yikildi. Tasan sular, S-1 Sol Sahil Beton Kanali'na bosalirken, Soke Ovasi Sulama Birligi Ekipleri is makinalari ile mudahaleye basladi. Bolgede ulasimin kontrollu olarak verildigi belirtildi. Soke Kaymakami Mehmet Demirezer, konuyla ilgili, Sulama Birligi Muduru Omer Yildiz'dan bilgi aldi.. Soke Ovasi'nin kiyisinda bulunan Akcakaya Koyu'nun yol altinda kalan bolumundeki 10'dan fazla ev taskindan etkilendi. , Koyun cocuk oyun parki tamamen, eski mezarligi ise kismen sular altinda kaldi. Koylulerden bazilari sularin yukselmesini firsat bilerek sandallarla sularinin getirdigi odunlari toplamaya cikti. DHA"
turkiye,"Suriyeli'ler tasirdi Suriye'nin Idlib ve Hama kentlerine bagli yerlesim birimlerinde cikan catismalardan kactigi ogrenilen aralarinda kadin ve cocuklarin da bulundugu 600 Suriyeli, yaya ve araclarla sinirdan gecerek Hatay'a ulasti. Buradan kendi imkanlariyla sinirda bekleyen minibuslere binen Suriyeliler, Gaziantep'in Nizip Ilcesi'ne geldi. Suriyelilere Nizip Belediyesi destek olurken cadir kentte yer olmadigi icin konaklayacaklari mekan bulununcaya kadar, Nizip Devlet Hastanesi Acil Servisi'ne yerlestirildiler. Suriyeliler nedeniyle hastanenin acil bolumundeki koridorlar ve hastane bahcesi dolup tasarken savas yorgunu olan cocuklarin ise annelerinin yere actigi battaniyeler uzerinde uyuduklari gozlendi. Savastan kactiklarini anlatan Suriyeliler, devam eden catismalar nedeniyle cok sayida insanin yasamini yitirdigini, can guvenligi olmadiklari icin cocuklari ile birlikte Turkiye'ye sigindiklarini belirttiler. DHA"
turkiye,"Cemil Ozeren yogun bakimda Bir donemin unlu muzik grubu Ayna uyesi muzisyen Cemil Ozeren, siroza yakalandi. Cemil Ozeren 15 gundur yogun bakimda tedavi goruyor. Yaklasik bir yildir karaciger tedavisi goren Ozeren'in durumu iki hafta once agirlasti. Esenler'deki Hayat Hastanesi'ne yatirilan Ozeren, yogun bakimda tedavi altina alindi. Ozeren'in yakin arkadasi Destan grubunun solisti Hakan, sarkicinin durumunun ciddiyetini korudugunu ve ziyaretci kabul edilmedigini soyledi."
turkiye,"Son 9 kisi de adliyeye sevk edildi Eskisehir Buyuksehir Belediyesi'nde ihaleye fesat karistirildigi iddiasiyla gozaltina alinan 23 supheliden son 9 kisi de adliyeye sevk edildi. Buyuksehir Belediyesi'ne yonelik operasyon kapsaminda Emniyet Mudurlugu Kacakcilik ve Organize Suclarla Mucadele Subesi ekipleri onceki sabah erken saatlerde, aralarinda Buyuksehir Belediyesi eski genel sekreteri, genel sekreter yardimcisi, Imar ve Zabita daire baskanlarinin da bulundugu 21 kisiyi gozaltina alindi. Evlerinde bulunmayan 2 kisi ise daha sonra Emniyet Mudurlugu'ne giderek teslim oldu. Gozaltinda olan 23 supheliden 7'si onceki gun Emniyet Mudurlugu'nden, 8'i de dun aksam sevk edildikleri adliyede savcilik tarafindan serbest birakildi. Sorusturma kapsaminda gozaltinda olan 8 supheli ile saglik sorunlari nedeniyle onceki gun Emniyet Mudurlugu'nden savcinin talimatiyla serbest birakilan Buyuksehir Belediyesi eski genel sekreteri Erdin Erol bu sabah adliyeye sevk edildi. 9 kisinin sabah erken saatlerde tutuklu ve hukumlulerin alindigi adliyenin kapali otoparkindan polis araclariyla iceriye alinmalari nedeniyle basin mensuplari goruntu cekemedi."
turkiye,"Annesinin dovdugu iddia edilen cocuk oldu Antalya Elmali'da 11 gun once kafasindan darbe aldigi iddiasiyla tedaviye alinan ve daha once beyin olumu gerceklesen 5 yasindaki cocuk hayatini kaybetti. Antalya Egitim ve Arastirma Hastanesi Bashekimi Doc. Dr. Nurullah Bulbuller, Reanimasyon Klinigi'ne koma halinde gelen ve 1 hafta once beyin olumu gerceklesen 5 yasindaki M.A.'nin sabah saatlerinde kalp fonksiyonlarinin durmasi nedeniyle hayatini kaybettigini bildirdi. Cocugun ayni ismi tasiyan dedesi M.A. ise doktorlarin sabah saatlerinde kendilerini arayarak torunlarinin oldugu seklinde bilgi verdigini soyledi. Torununun kafasindan agir bir sekilde darbe aldigini iddia eden M.A., mahkeme surecini baslattiklarini, anne R.S'den sikayetlerinin surdugunu kaydetti. Agar, yapilacak otopsinin ardindan torununu Konya'nin Beysehir ilcesinde topraga vereceklerini belirtti. Antalya'da yaklasik 4 ay once esi O.A.'dan ayrilan ve Elmali ilcesinde yasayan anne R.S, 5 yasindaki oglu Mehmet Agar'i kafasindan darbe aldigi gerekcesiyle hastaneye getirmisti. Hastanenin yogun bakim servisinde tedaviye alinan Mehmet Agar'in 1 hafta once beyin olumu gerceklesmisti. Olayin ardindan baba O.A., cocugun annesi R.S. tarafindan darp edildigini iddia ederek Elmali Cumhuriyet Savciligi'na suc duyurusunda bulunmustu. Anne R.S'nin avukati Omer Emrullah Bozer ise annenin cocugunu darp etmedigini savunmustu."
turkiye,"Dil Tarih Kurumu'na yeni baskan! Ataturk Kultur, Dil ve Tarih Yuksek Kurumu Baskanligi'na Prof. Dr. Derya Ors atandi. Ataturk Kultur, Dil ve Tarih Yuksek Kurumu Baskanligi, Milli Guvenlik Kurulu Genel Sekreterligi Arastirma ve Degerlendirme Dairesi Baskanligi ve Sivas Vakiflar Bolge Mudurlugu'ne iliskin atama kararlari Resmi Gazete'de yayimlandi. Buna gore, Ataturk Kultur, Dil ve Tarih Yuksek Kurumu Baskanligi'na Prof. Dr. Derya Ors, Milli Guvenlik Kurulu Genel Sekreterligi Arastirma ve Degerlendirme Dairesi Baskanligi'na Abdullah Akkaya ve Sivas Vakiflar Bolge Mudurlugu'ne Ali Veral getirildi."
turkiye,"Dolunayin bulutlarla dansi Kimi zaman beyaza burunen kimi zaman ise kizaran ay, essiz bir goruntu olusturdu. Gokyuzunu kaplayan bulutlarin arasinda bir kaybolup bir ortaya cikan dolunay goruntusunu kaydetmek isteyenler fotograf makinelerine sarildi. DHA objektifine yansiyan fotograflar ise doga guzelligini gozler onune serdi. Ayin yuzeyindeki goktasi izlerinin bile secildigi gorsel solen yaklasik 1 saat surdu. DHA"
turkiye,"Suriyeliler tasirdi Suriye'nin Idlib ve Hama kentlerine bagli yerlesim birimlerinde cikan catismalardan kactigi ogrenilen aralarinda kadin ve cocuklarin da bulundugu 600 Suriyeli, yaya ve araclarla sinirdan gecerek Hatay'a ulasti. Buradan kendi imkanlariyla sinirda bekleyen minibuslere binen Suriyeliler, Gaziantep'in Nizip Ilcesi'ne geldi. Suriyelilere Nizip Belediyesi destek olurken cadir kentte yer olmadigi icin konaklayacaklari mekan bulununcaya kadar, Nizip Devlet Hastanesi Acil Servisi'ne yerlestirildiler. Suriyeliler nedeniyle hastanenin acil bolumundeki koridorlar ve hastane bahcesi dolup tasarken savas yorgunu olan cocuklarin ise annelerinin yere actigi battaniyeler uzerinde uyuduklari gozlendi. Savastan kactiklarini anlatan Suriyeliler, devam eden catismalar nedeniyle cok sayida insanin yasamini yitirdigini, can guvenligi olmadiklari icin cocuklari ile birlikte Turkiye'ye sigindiklarini belirttiler. DHA"
turkiye,"Ogretmenlere buyuk mujde Ogretmen atamalariyla ilgili konusan Erdogan, ""Ogretmenlerin mazeret atamalari yilda bir kez yapiliyordu. Biz bu yil subat ayinda da saglik ve es durumlarina bakilarak ogretmenlerin mazeret atamalarini gerceklestirecegiz. Subat donemi mazeret atamasina iliskin ayrintilar ogleden sonra duyurulacak"" dedi. AYRINTILAR BIRAZDAN..."
turkiye,"Canak antenlere balkon yasagi Cevre ve Sehircilik Bakanligi ile Radyo ve Televizyon Ust Kurulu (RTUK), balkon ve dis cephelerde canak antenlerin olusturdugu goruntu kirliligini engellemek icin calisma baslatti. Cevre Yonetimi Genel Muduru Mehmet Bas, her evin balkonunda ayri ayri bulunan canak anten veya alicilarin ciddi manada goruntu kirliligi olusturdugunu soyledi. Cevre ve Sehircilik Bakani Erdogan Bayraktar'in talimati dogrultusunda RTUK Baskani Davut Dursun ile bir araya geldiklerini belirten Bas, bu rahatsiz edici goruntuyu ortadan kaldirmak icin Kurul ile birlikte komisyon olusturarak calisma baslattiklari dile getirdi. Bas, RTUK'un uygulamanin teknik yonleriyle ilgilendigini ifade ederek, 2013 yili icinde calismayi tamamlayarak, 2014'te uygulamayi baslatmayi planladiklarini anlatti. Cevre, ses ve goruntu kirliligini onleyici her turlu calismayi yapmaya hazir olduklarini ifade eden Bas, soyle konustu: ''Ozellikle kentsel donusum kapsaminda yeni yapilacak binalarda merkezi sistem olacak. Mevcutlara da nasil bir duzenleme getirebiliriz diye calismalar devam ediyor. Calismaya iliskin teblig ya da yonetmelik seklinde duzenleme yapmayi planliyoruz. Uygulama Resmi Gazete'de yayimladiktan sonra da herkes buna uymak zorunda. Duzenlemenin hayata gecirilmesiyle her balkonda iki tane 3 tane anten olmayacak. Bu goruntu kirliligine izin vermeyecegiz.'' Mehmet Bas, yasanabilir cevre ve marka sehirler olusturulmasi icin surekli calistiklarini ifade ederek, sunlari kaydetti: ''Insanlara 'canak anteni kaldir' dediginiz zaman kablolu yayin olmasi lazim. Kablolu yayin yoksa siz kimsenin goruntu alma hakkini engelleyemezsiniz. Zaten boyle bir sey soz konusu degil. Biz ne yapacagiz. Mesela balkonlarda kotu bir gorunumu bulunan, goruntu kirliligi olusturan anteni oradan alacagiz, catida uygun bir yere yerlestirecegiz. Ozetle, canaklarin binalarin gorunmeyen yuzlerine, mesela catiya yerlestirilmesi icin calisma yurutuyoruz.'' AA"
turkiye,"400 yillik koy haritadan boyle silinicek Santralin komur rezervinin koylerinden saglanacak olmasi nedeniyle ev ve arazilerinin istimlak edilecegini belirten Denis Koyu Muhtari Adil Yoruk, ""Ekonomik fayda saglayacaksa koyumuzun kaldirilmasina raziyiz. Ancak tek tek degil, toplu halde yeni kurulacak bir koye tasinmaktan yanayiz"" dedi. Kolin Grubu'na bagli Enerji Yatirimlari ve Danismanlik Limited Sirketi, Soma'da kuracagi 2.9 milyar kilovat saat enerji uretecek termik santral ile yoredeki 153 milyon tonluk komur sahasi icin 8 Ekim 2012 tarihinde Ankara Rixos Otel'de Enerji ve Tabii Kaynaklar Bakanligi ile 30 yillik rodovans sozlesmesi imzaladi. Soma'ya 6 kilometre mesafedeki Yirca Koyu'nde yapilmasi dusunulen santralin linyit komuru ihtiyacini Turkpiyala, Evciler ve Kozluoren ile birlikte saglayacak Denis Koyu'nde gecen 22 Ocak'ta Cevre Etki Degerlendirme Toplantisi yapildi. Toplantida, Manisa Cevre ve Sehircilik Il mudur Yardimcisi Sami Akca, koyluleri, yilda 4 milyon 250 bin ton komur kullanmasi beklenen santral ve komur sahalari hakkinda bilgilendirdi. Akca, Denis Koyu Muhtari Adil Yoruk'un, ""Santral yapilinca koyumuz ne olacak?"" sorusu uzerine, ""En fazla komur rezervinin oldugu Denis Koyu maalesef haritadan silinecek"" yanitini verdi. Bunun uzerine salonda buz gibi hava esti. Muhtar Yoruk, koylerinin haritadan silinecek olmasi nedeniyle uzgun olduklarini vurguladi. Yoruk, ""Cevre ve Sehircilik Manisa Il Mudurlugu'ne bir yazi yazip, konuyla ilgili bilgi istedim. Oradan da koyun yerlesim ve tarim arazileri ile birlikte istimlak edilecegi yanitini aldim. Onumuzdeki gunlerde koyde konuyla ilgili bir de toplanti yapacaklarmis"" dedi. KOYLULER AYRILMAK ISTEMIYOR Muhtar Adil Yoruk, 400 yillik gecmisiyle Soma'nin en eski uc koyunden biri olduklarina dikkati cekti. Muhtar Yoruk, ""265 nufuslu koyumuzde 132 haneden 88'inde yasayan var. Koyumuzde, yol, su, elektrik ve iki derslikli bir ilkogretim var. Ancak, koydeki 27 ogrenci tasimali sistemde egitim goruyor. Koyun buyuk bolumu madenlerde calisiyor. Bir kisimda tarim ve hayvancilikla ugrasiyor. Santral yapilirsa, koyumuzu bosaltmak zorunda kalacagiz. Bunca insan ne yapar? Eger ekonomik bir fayda saglayacaksa, koyumuzun haritadan silinmesine raziyiz. Ancak, bizler de tek tek degil, topluca yeni kurulacak bir koye tasinmaktan yanayiz"" diye konustu. Denis Koyu eski Muhtari Zulfu Karaagac ise koylerinden 1995 yilindan beri Turkiye Komur Isletmeleri tarafindan kismi olarak istimlakin yapildigini belirtti. Karaagac, ""Koyun yerlesim alani disindaki tarim arazilerinin neredeyse 4/3'u istimlak edilmis durumda. Ancak koyun yerlesim yeri altinda da zengin komur yataklari mevcut. Buralarda istimlak edilirse, koylu yillardir yasadigi yeri terketmek zorunda birakilacak"" dedi. Koylulerden Bilal Basdelen, ""Bu koyde dogup, buyudum. Simdi koyumuz yok olup gidecek. Ama kimse de cikip bize bilgi vermiyor"" diye konustu. Santrale komur saglayacak diger uc koyun ise yerlesim alanlarinda bir sikinti yasanmayacagi ogrenildi. DHA"
turkiye,"Bobregi 7 kilo oldu Siddetli agri sebebiyle genel kontrol yaptirmak icin Denizli Devlet Hastanesi'ne basvuran Muhammet Aydogan'in (23), bobreginde buyume oldugu saptandi. Yapilan tetkikler sonucunda, dogumsal bobrek cikisi darligina bagli olarak, idrari bobrekte biriken Aydogan'in sol bobreginin kistik bir yapiya ulastigi ve karin icinin yaklasik yuzde 80'ini kapladigi goruldu. Dogumundan itibaren idrarla dolan bobregin yirtilabilecegi ve hasarin onlenemeyecegi anlasilinca, bobregin alinmasina karar verildi. Uroloji Uzmani Dr. Kecelioglu tarafindan ameliyat edilen Aydogan'in 7 kilo agirligindaki bobregi ameliyatla alindi. Kecelioglu yaptigi aciklamada, idrar kanalinin darligi sebebiyle hastanin bobreginin idrar dolu bir kese haline geldigini belirterek, normal buyuklugu 160 gram olmasi gereken bobregin buyumesi sonucunda hastadan yaklasik 7 kilo agirliginda bobrek cikarildigini kaydetti. Kecelioglu sunlari soyledi: "" Anne karninda baslamak uzere hayatin herhangi bir doneminde ureteropelvik darlikla ilgili sikintilar yasanabilir. Tum yas gruplarinda gorulebilir. Erkek cocuklarda kiz cocuklara gore iki kat daha sik gorulur. Sol tarafta yuzde 67 daha siktir. Gercek sebebi net degildir. Anne karninda bobrek ve idrar borucugunun olusmasi sirasinda ortaya cikan bir seri yapisal bozukluk olduguna inanilmaktadir. Tedavi etmemis olsaydik, zamanla karin ici enfeksiyonlari ve kana yayilan enfeksiyonlar nedeniyle hasta hayatini kaybedebilirdi"" dedi. AA"
turkiye,"Iranli din adami: 'Turkiye'yi uyariyorum' Siiler'in onemli dini merkezlerinden Kum kentindeki bir camide konusan Ayetullah Sirazi, Tahran-Ankara arasindaki iliskilerin kendisini ilgilendirmedigini ancak, Iran halki ve kamuoyu acisindan Turk devlet adamlarini uyarmak istedigini soyledi. Sirazi, ""Tum Iran milleti Turkiye'nin yaptiklarindan dolayi Ankara'dan nefret ediyor"" ifadesini kullandi. Turkiye'nin tum komsulariyla catisma halinde oldugunu one suren Sirazi, soyle konustu: ""Bu cok sasirticidir. Turkiye, Suriye'yle catismaktadir. Surekli teroristler egitip, onlari donatiyor. Musluman kardeslerini oldurmek icin Suriye'ye gonderiyor. Turk makamlari son zamanlarda Irak'la da ugrasmaya basladi. Irak'ta yasal bir iktidar varken Irakli muhalifleri cagirip onlari yonetiyorlar. Ankara Rusya'yla da catisir halde."" Turk devlet adamlarini ""akilli olmaya"" cagiran Sirazi, Ankara'yi izledigi politikanin kotu sonuclari konusunda uyardigini ve bunun Turkiye'ye zarar verecegini iddia etti. DHA"
turkiye,"Avrasya Maratonu bazi yollari kapatacak Istanbul'da duzenlenecek ""34. Vodafone Kitalararasi Avrasya Maratonu"" nedeniyle 11 Kasim Pazar gunu Bogazici Koprusu ile bazi yollar trafige kapatilacak Istanbul Emniyet Mudurlugu'nden yapilan aciklamada, 11 Kasim 2012 Pazar gunu saat 06.00'dan itibaren yaris bitimine kadar bazi yollarin kademeli olarak trafige kapatilacagi bildirildi. Buna gore, maratonun baslangic noktasi olan Anadolu yakasinda, Kisikli Caddesi'nden gelip D-100 kuzey ve guney katilim, Kusbakisi Caddesi Petrol-Is onu D-100 Karayolu guney katilim, Mahir Iz Caddesi D-100 guney katilim, Altunizade Kopru uzeri D-100 guney-kuzey katilim, Tophanelioglu Caddesi Gold Bilgisayar onu D-100 guney-kuzey katilim, Beylerbeyi katilim trafige kapali olacak. Besiktas, Beyoglu, Sisli'de ise kapanacak yollar soyle: ""Balmumcu'dan D-100 guney katilim, Zincirlikuyu D-100 kuzey katilim, metrobus duraklari (Besiktas istikameti), ATV onu, Hossohbet Sokak ve civari, Merkez Komutanligi Isiklar, Opel Gercek onu, Sait Ciftci Kopru katilimi (E-5 guney katilim), Sabanci Lisesi onu, Sait Ciftci Askeri Lojman cikisi, Yildiz isiklar, Mehmet Ali Bey Sokak girisi, Yildiz Universitesi onu, Akdogan Sokak girisi, Ressam Hamdi Bey sokak, Bostanci Veli Sokak, Abbasaga Sokak, Hasfirin Sokak, Serencebey Sokak, Ortakoy donusleri, Besiktas Meydan, Basbakanlik Calisma Ofisi onu, Deniz Muzesi cikisi, Vestel isiklar, Palangalar isiklar, Ortakoy Meydan, Muhakkik Sokak girisi, Akaretler isiklar, VIP Otel onu (Visneli Tekke Sokak-otosel inisleri), Bayildim alt bas, Suzer Plaza onu, Kadirgalar Caddesi toprak yol donusleri, Mete Kavsagi, Taksim Sehit Muhtar isiklar, Taksim Siraselviler Caddesi basi, Gumus Caddesi basi, Gumussuyu'ndan toprak yola inis, Dolmabahce Tuneli Bomonti girisi, Dolmabahce isiklar, Setustu gelisi, Akyol Caddesi basi, Meclis-i Mebusan yokusu basi, Aydilimi Pastanesi yani, Findikli Celebi Hamami sokak, Kabatas isiklar, Findikli isiklar, Deniz Liman cikisi, Sali Pazari isiklar, Bogazkesen Caddesi gelisi, Bogazkesen isiklar, Tophane Isiklar, Nargileciler cikisi, Revani Sokak gelisi, Kemeralti isiklar, Karakoy Meydan, Persembe Pazari isiklar, Azapkapi'dan Tarlabasi'na mecburi istikamet, Kardesim Sokak, Kasimpasa'dan Tarlabasi'na mecburi yon (Unkapani'na akim verilmeyecek), Persembe Pazari'ndan Tarlabasi'na mecburi yon (Unkapani'na nakim verilmeyecek), Sishane Meydan'dan Bankalar Caddesi girisi, Tarlabasi'ndan Persembe Pazari'na giris, Sishane isiklardan Kasimpasa'ya mecburi yon, Kasimpasa'dan Unkapani Kopru ayrimi, Persembe Pazari'ndan Unkapani Kopru ayrimi. "" Sahil Kennedy Caddesi Atakoy 1. Kisim ayrimindan (Marina tabelasindan) Sirkeci isiklara kadar kuzey ve guney istikameti, Ragip Gumuspala Caddesi, Resadiye Caddesi, Balat Yolu, Ataturk Bulvari, Mustafa Kemal Pasa Bulvari, Sultanahmet At Meydani, Yerebatan Caddesi, Klodfarer Caddesi, Nuruosmaniye Caddesi, Ayasofya Meydani ile Galata ve Unkapani kopruleri de trafige kapali tutulacak. Cevre yollarinda da guney Zincirlikuyu ayrimi, Fenerbahce Goztepe'den gelip TEM ayrimina katilim, Botanik Bahcesinden Ridvan Dedeoglu istikametine katilim (Camlici turnikelerden gelis Kozyatagi ayrimi), Fatih Sultan Mehmet Koprusu (FSM) turnikelerden gelip 1. Cevreyolu ayrimi guneyden gelip kuzeye katilim, Mustafa Kemal Kopru altindan kuzeye katilim trafige kapali olacak. Alternatif yollar Suruculer, kentin Anadolu yakasinda E-5 Karayolu'ndan gelisler FSM katilimlara, Mahiriz Caddesi'nden gelis Sile yolunu takiben Tuzcuoglu Kopru E-6 Karayolu'nu takiben FSM'ye katilim, Fenerbahce'den gelis D-100 Karayolu guneyden Tuzcuoglu Kopru E-6 Karayolu'nu takiben FSM'ye katilima, D-100 Karayolu kuzey katilim Harem istikametine yonlendirilecek. Avrupa yakasinda kapatilacak noktalara alternatif yollar ise soyle: ""Atakoy 1 ve 9. kisimlardan E-5 guney veya kuzeye gecis, tekrar donup Havuzlu Kavsak, Ataturk Havalimani istikameti, E-5 kuzey ve guney, Aksaray varyant altindan Vatan Caddesi, Ordu Caddesi'nden Vatan Caddesi'ne, Millet Caddesi'ne gecis, Onuncu Yil Caddesi, Topkapi varyant, Edirnekapi varyanttan Rami'ye gecis, Eyup Meydani'dan Rami'ye gecis, Edirnekapi'dan E-5, 1. Cevreyoluna katilim, Basin Ekspres ve Hal Yolu'ndan TEM' e katilim, Fatih Fevzipasa Caddesi, Kizilelma Caddesi, Cerrahpasa Caddesi. "" Ortakoy istikametinden gelenler, eski Yildiz Caddesi Barbaros Bulvari'na, Gumussuyu Caddesi'nden gelenler, Miralay Sefik Bey Sokak'tan Divan kavsagina, Mete kavsagindan gelenler, Divan Kavsagi'na, Balmumcu'dan gelenler, Merkez Komutanligi'ndan ters istikametten tekrar Balmumcu'ya yonlendirilecek. Tarlabasi Bulvari ve Yedikuyular Caddesi trafige acik olacak. Bogazici Koprusu'nu kullanacak butun suruculer, bahse konu kapatma noktalarindan FSM Koprusu istikametine yonlendirilecek. Zincirlikuyu-Sogutlucesme metrobusu calismayacak Istanbul Buyuksehir Belediyesi'nden yapilan aciklamada da 11 Kasim pazar gunu saat 06.00'dan itibaren koprunun trafige acilacagi saate kadar Zincirlikuyu-Sogutlucesme hattinda metrobus seferleri yapilamayacak. Aciklamada, bu guzergahi kullanacak Istanbullular'dan, belirtilen saatlerde Fatih Sultan Mehmet Koprusu veya deniz ulasimini tercih etmeleri istendi. AA"
turkiye,"Muhalefetten Uludere raporuna tepki Uludere'de 34 kisinin hayatini kaybettigi olayi arastiran Meclis Insan Haklari Alt Komisyonu 10 aydir surdurdugu calismalarini tamamliyor. Yapilan son toplantida yazilacak rapora iliskin milletvekillerinin gorusu alindi. Muhalefet yine Genelkurmay'dan yetkililerin dinlenmemesine tepki gosterdi. Toplantida, Ankara Milletvekili Levent Gok, raporun yazilmasindan once askeri yetkililerin dinlenmesini istedi. Komisyon baskani Ihsan Sener ise alt komisyonun sorusturma amacli olmadigini belirtti, oneriyi kabul etmedi. Sener, ''biz bir fotograf cekecegiz. Olayi hem savcilik hem de genelkurmay sorusturuyor'' dedi. Ama Ihsan Sener, raporda guvenlik ve istihbarat birimleri arasindaki koordinasyon eksikliginden bahsedeceklerini vurguladi."
