Category,Content
yasam,"Bir grup isci ve yel degirmenleri Istanbul'da ozellikle luks tuketimin merkezleri, son donemde isci eylemleriyle tanisiyor. Ozellikle tekstil sektorunde alacaklari odenmeksizin cikartilan isciler, simdi, urettiklerinin satildigi luks magazalarin, patronlarin ofisleri onunde haklarini ariyor. Son ornek ise Levent'te hak arama mucadelesini surduren Hey Tekstil iscileri(Cnnturk.com) -- Turkiye son donemde ozellikle tekstil sektorunde isten cikartilan iscilerin eylemlerine taniklik ediyor. Dunyaca unlu markalara uretim yapan atolyelerde, fabrikalarda cok dusuk ucretler ve uzun calisma saatleriyle emek verdikten sonra bir gun maaslari ve tazminatlari odenmeden kapinin onune koyulan isciler, luks semtlerdeki restoranlarin onunde, uluslararasi defilelerde, luks magazalarin onunde haklarini talep ediyor. Iscilerin son gunlerde haklarini aradigi yerlerden biri de Levent'teki TOBB Genel Merkezi. Cogunlugu kadin 420 isci Subat ayinda calistiklari Hey Tekstil firmasindan, uc aylik maaslari ve kidem tazminatlari odenmeden isten cikartildi. Isciler de haklarini alabilmek icin once fabrika onunde hak arama mucadelesine giristi. Aylarca kucuk bir cadirda fabrika onunde bekleyen ve haklarini isteyen isciler, ne bir muhatap bulabildi ne de haklarini alacaklarina dair bir umit isigi. Hey Tekstil iscilerinin durumu bazi milletvekillerinin soru onergeleriyle Meclis'e de tasindi. Meclis Ustun Hizmet Odulu verdi ama... Isciler bunun uzerine hak arama mucadelelerini Levent'teki Turkiye Odalar ve Borsalar Birligi Genel Merkezi'nin onune tasidi. Bunun nedeni de Hey Tekstil iscilerinin patronlarindan Aynur Bektas'in ayni zamanda TOBB Kadin Girisimciler Kurulu Baskani olmasiydi. Bektas, ustelik Turkiye Buyuk Millet Meclisi'nden 2010'da istihdam yarattigi gerekcesiyle Ustun Hizmet Odulu almisti. TOBB onune cadir kuran ve aclik grevine baslayan iscileri, kendileriyle dayanismak ve destek icin gelenler disinda karsilayanlar da vardi: Cevik kuvvet polisi. Polis, iscileri darp edip, cadirlarini soktu. Alacaklarini talep eden pankartlari ile TOBB onundeki bekleyislerini surduren Hey Tekstil iscileri, kentin degisik yerlerinde de seslerini duyuracak eylemlere imza atti. Mango'da protesto Urettikleri kiyafetlerin satildigi Istiklal Caddesi'ndeki Mango magazasina giren ve burada ""Gasp edilen haklarimizi istiyoruz"" pankarti acan iscilerin eylemlerine taniklik eden yerlerden biri de Levent'teki luks Kanyon alisveris merkezi. Bir hak arama klasigi: Polis mudahalesi 19 Kasim'da TOBB onunde, kendilerini isten cikartan Aynur Bektas'i protesto edecek olan Hey Tekstil iscileri, daha binaya yaklasmadan polis engeliyle karsilasti. Bunun uzerine bulunduklari yerde protestolarini gerceklestirip, basin aciklamasi okuyan isciler, dagilmak uzereyken polisin saldirisi geldi. TOMA'larin uzerlerine boca ettigi tazyikli su ve biber gaziyla hak aramanin mutat karsiligini alan iscilerin yani sira, eylemlerine gozetmenlik yapmak uzere gelen Istanbul Barosu'ndan gorevli avukatlar da polis siddettinden nasibini aldi. Iscilerden biri ile avukatlar hastanelik oldu; 11 isci ise gozaltina alindi. Isciler gece yarisi emniyetten serbest birakildilar. Almanya'dan Isvec'e, Hong Kong'a kadar... Ote yandan Hey Tekstil iscilerinin hak arama mucadelesi kuresellesti ve Almanya, Isvec ve Hong Kong'ta da iscilerle dayanisma icin gosteriler  duzenlendi. Ozgurluk ve Dayanisma Almanya Koordinasyonu'nca gectigimiz gunlerde Ratingen kentinde fabrikanin is yaptigi Esprit firmasi ve magazasi onunde bir basin aciklamasi duzenlendi. Daha sonra Temiz Giysiler Kampanyasi (Clean Clothes Campaign) kapsaminda Isvec'te de aktivistler Hey Tekstil iscileri ile dayanismak icin, firmanin uretim yaptigi markalarin onunde protestoda bulundu. Son olarak da Hong Kong'da firmanin isverenlerinden Li&Fu'ya ait kuleler onunde Calisan Cinli Kadinlar Agi (CWWN) aktivistleri ve Istenmeyen Kurumsal Davranislara Karsi Ogrenciler ve Akademisyenler (SACOM) ile Cin Emek Hareketi aktivistlerince protesto gerceklestirildi. Istanbul'da da Hey Tekstil iscileri, Li&Fung'un ofisi onunde eylemlerini ilk gunden beri surduruyor. Isciler calistiklari sirada fabrikanin her yaninda calisma kosullarina iliskin asili tabelalarda imzasi bulunan Li&Fung'un ilgisini durumlarina cekmeye calisiyorlar. Hey Tekstil iscileri haklarini aramak icin her gun TOBB binasina yaklasabildikleri yere kadar giderek polis barikati onunde TOBB Kadin Girisimciler Kurulu Baskani Aynur Bektas'tan haklarini istemeyi surduruyor."
yasam,"Erzincan'da catisma Kemah ilcesinde, demir yoluna yonelik bombali saldiri hazirligi icinde olduklari degerlendirilen 3 terorist olu ele gecirildi. Alinan bilgiye gore, arazi arama tarama faaliyeti yuruten guvenlik gucleri, Erzincan-Kemah kara yolunun 45. kilometresindeki Acemoglu mevkisinde teroristlerin bulundugunu belirledi. Aralarinda ozel harekatcilarin da bulundugu jandarma ekiplerinin ''teslim ol'' cagrisina teroristlerin atesle karsilik vermesi uzerine, catisma cikti. Catisma sonucunda, 1'i kadin 3 terorist olu gele gecirildi. Teroristlerin, Agustos, Eylul, ve Ekim aylari icerisinde bu bolgede demir yoluna duzenlenen bombali saldiri olaylarina karistiklarinin ve ayni sekilde yeni bir saldiri hazirligi icinde olduklarinin degerlendirildigi belirtildi. AA"
yasam,"ODTU'nun bilim gemisi iri hamsi arayacak ODTU, Karadeniz'de iri hamsi bulmada zorlanan balikcilara, uydu ve diger verileri kullanarak hamsi surulerinin yerini bildirecek. Karadeniz'de Kasim'da son 34 yilin en yuksek su sicakligini tespit eden ODTU'nun bilim gemisi, hamsilerin sicaklik nedeniyle gecen yillara oranla gec urediklerini ve bolgede kisa kaldigini belirledi. Hamsi surulerinin olabilecegi noktalar tespit edilip, ODTU'nun arastirma gemisi o noktalara dogru yol alacak. Arastirma gemisi Karadeniz kiyilarini karis karis dolasacak. Hamsi suruleri bulundugunda balikcilara haber verilecek."
yasam,"Porno yildizlari hakkinda bilinmeyenler Porno sektorunde calisan kadinlarin sanildigi gibi istismar edilmedikleri, aksine son derece saglikli olduklari belirlendi.(Metin Gunes / CNN TURK / Londra) -- Yeni bir arastirmaya gore kadin porno yildizlari psikolojik olarak diger kadinlar kadar, hatta onlardan daha saglikli durumdalar. Bu sektorde calisan kadinlarin kendilerine daha fazla saygi duyup ozguvenli olduklari, daha kaliteli yasama sahip olup, maneviyata daha fazla onem verdikleri icin de hayata daha olumlu baktiklari belirlendi. Ayni zamanda cinsel olarak daha ust seviyede tatmin olduklari ve tahmin edilecegi gibi diger kadinlara kiyasla daha cok sayida cinsel partnerleri oldugu saptandi. Bulgularini ""Journal of Sex Research"" adli dergide yayimlayan Amerikali arastirmacilar, porno sektorunde faaliyet gosteren kadinlarin kotu durumdaki aile ve cevrelerden geldikleri ve psikolojik olarak siradan kadinlara kiyasla daha az saglikli olduklari yolundaki inanisi destekleyen herhangi bir kanita rastlanmadigini soylediler. Arastirmcalilar, ""Pornografi sektorundeki aktrisler tanimlanirken uyusturucu aliskanligi, evsiz barksiz, yoksulluk, umutsuzluk ve cinsel istismar gibi kavramlara atiflarda bulunuluyor. Hatta bazi kisiler daha da ileri giderek porno sektorundeki butun kadinlarin cocukken cinsel tacize ugradiklarini soyluyorlar. Halbuki bu konuda yapilmis herhangi bir arastirma yok, o yuzden de gercek durumlari simdiye dek bilinemiyordu"" dediler. Psikologlar porno sektorunde calisan 177 aktristen alinan bilgileri inceledi. Her biri en az bir porno filminde oynamis olan kadinlarin yaslari 18 ile 50 arasinda degisti. Bunlarin ucte birinden fazlasinin evli ya da ciddi bir iliskisi oldugu, yuzde 44'ununu ise bekar oldugu ortaya cikti. Arastirmada porno aktrislerinin diger kadinlara kiyasla daha iyi uyuyup, daha enerjik olduklari belirlendi. Neredeyse yuzde 70'inin cinsellikten zevk aldiklari saptanirken, bu oran diger kadnilarda sadece yuzde 33 oldu. Arastirma Shippensburg Universitesi, Texas Woman's Universitesi ve Porno Sektoru Tip ve Saglik Vakfi tarafindan yapildi."
yasam,"Erkekler ""kadina siddete hayir"" dedi Bursa'nin merkez Nilufer Ilce Belediyesi, Kadina Yonelik Siddetin Ortadan Kaldirilmasi Icin Uluslararasi Mucadele Gunu'nde ""kadina yonelik siddete son"" demek icin erkeklerle yuruyus duzenledi. Nilufer Ilce Belediyesi, 'Kadina Yonelik Siddete Karsi Erkekler Yuruyor' eylemi duzenledi. Fatih Sultan Mehmet Bulvari'nda baslayan yuruyuse katilan erkekler boyunlarina mor atki takarak 'Kadina kalkan eller kirilsin. Kadina siddet erkeklikse biz erkek degiliz' sloganlari atti. Ellerinde pankartlarla yuruyen erkeklere Nilufer Ilce Belediye Baskani CHP'li Mustafa Bozbey'de destek verdi. Konak Kulturevi'ne kadar yuruyen yaklasik 50 kisilik grup adina basin aciklamasi yapan Nilufer Ilce Kent Konseyi Baskani Sazi Cavusoglu, Patria, Minerva ve Maria Teresa Mirabel kardeslerin Dominik Cumhuriyeti'nde oldurulmesinden bu yana 52 yildir kadina yonelik siddette degisen bir sey olmadigini belirtti. Kadina yonelik siddetin artarak devam ettigini soyleyen Cavusoglu, kadin cinayetlerinin yeniden mansetlerde yer aldigini kaydetti. Erkek olmayanlari ezmeyi, oldurmeyi kendinde hak goren bir erkeklik istemediklerini belirten Cavusoglu, ""Taciz, tecavuz, cinayet erkeklikse biz erkek degiliz"" dedi. Nilufer Ilce Belediye Baskani Mustafa Bozbey de, Turkiye'de 3 kadindan birinin fiziksel siddet gordugunu Bursa'da da 6 ay icinde 13 bin 402 kadinin ailesinden siddet gordugunu bildirdi."
yasam,"Mugla'da deprem Mugla'da 4.8 buyuklugunde bir deprem meydana geldi. Saat 19.35'te merkez ussu Mugla Bozburun aciklari olan, 4.8 buyuklugunde bir deprem meydana geldi. Mugla ve cevresinde hissedilen deprem ilk belirlemelere gore herhangi can veya mal kaybina yol acmadigi bildirildi."
yasam,"Bogazini keserek infaz ettiler! AYDIN Il Ozel Idare Yol ve Ulasim Sube Mudurlugu'nde sofor olarak calisan 47 yasindaki Emin Cihan, bogazi kesilmis olarak yol kenarinda olu bulundu. Bugun saat 07.00 siralarinda, bir servis minibusu soforu, Aydin merkez ilceye bagli Baltakoy Koyu'nden gecen Buyuk Menderes Nehri kenarindaki sulama kanalinin yanindaki 09 AS 170 plakali otomobilin kapilari acik olarak terkedildidigini farketti. Merak edip yanina gidecegi sirada yol kenarinda bir erkek cesedi oldugunu farkeden servis minibusu soforu durumu jandarmaya bildirdi. Olay yerine gelen jandarma ekipleri, bogazi kesilerek olduruldugu anlasilan kisinin Aydin Il Ozel Idare Yol ve Ulasim Sube Mudurlugu'nde sofor olarak calisan, evli, biri kiz 2 cocuk babasi Emin Cihan oldugunu belirledi. Jandarma, olay yerinde kapilari acik olarak bulunan ve Cihan'in enistesinden odunc aldigi tespit edilen otomobilde parmak izi incelemesi yapti. Cihan'in cesedi jandarma ve savcinin olay yerindeki incelemesinin ardindan Aydin Ataturk Devlet Hastanesi Morgu'na kaldirildi. Jandarma, Cihan'in en son kimlerle gorustugunun tespitine calisirken, olayla ilgili sorusturmanin surdugunu bildirdi."
yasam,"Manisa'da cezaevinde yangin MANISA Acik ve Kapali Cezaevi'nde bugun saat 12.15 siralarinda C Bolak'taki bir kogusta bilinmeyen nedenle yangin cikti. Itfaiye ekipleri mudahale ettigi yanginin kogustaki hukumluler tarafindan cikarildigi one suruldu. Kogustaki yangin sondurulurken, cezaevi cevresinde polis ekipleri yogun guvenlik onlemi aldi. Manisa Cumhuriyet Bassavcisi Enip Yavuz Yildirim, Il Emniyet Muduru Yunus Cetin cezaevine geldi. Bir itfaiye yetkilisi, ""Yaninin neden ciktigi hakkinda bir bilgimiz yok, kucuk capli bir yangindi ve sondurduk"" dedi. DHA"
yasam,"Lise ogrencisinden kan donduran cinayet BURSA'da, kaldigi yurt yemekhanesinde gorevli taseron sirket calisani 58 yasindaki Ibrahim Yegen'i, bogazini bicakla keserek olduren 17 yasindaki lise ogrencisi M.K. cikarildigi mahkemece tutuklandi. M.K.'nin polis ve savcilikta verdigi ifadede, pansiyon gorevlisini oldurmek icin bir haftadir plan yaptigini, olay gunu mesaiye gec gelen Yegen'i abdets alip namaz kilarak bekledigini, sonra da oldurdugunu soyledi. Merkez Osmangazi Ilcesi'ne bagli Acemler Mevkii'nde bulunan Cumhuriyet Lisesi'nde yatili egitim goren son sinif ogrencisi M.K., gecen cumartesi gunu okulda taseron sirket tarafindan yemekhane ve mutfakta gorevlendirilen Ibrahim Yegen'i bogazini bicakla keserek oldurdu. Yegen'i hizmetlilerin kiyafetlerini degistirdigi 4'uncu kattaki odasinda olduren M.K., ardindan yakinda bulunan Emniyet Mudurlugu'nun ek hizmet binasina giderek polise teslim oldu. Okul yoneticileri, ailesi Inegol'de oturan ve okullarinda yatili egitim goren M.K.'nin derslerinin cok basarili oldugunu, arkadaslari tarafindan sevildigini soyledi. M.K.'nin okulda sayisal siralamada ikinci oldugu ifade edildi. Hic evlenmeyen Ibrahim Yegin'in cenazesi ise dun Adli Tip morgundan alinarak Mustafakemalpasa Ilcesi Alpagut Koyu'nde topraga verildi. ANLATTIKLARI POLISLERI SASIRTTI Olay sonrasi Bursa Emniyet Mudurlugu'ne getirilen M.K. dun cikartildigi nobetci mahkemece tutuklandi. M.K. polise ve savciya verdigi ifadede, oldurdugu Ibrahim Yegen ile arasinin iyi oldugunu belirtip, cinayeti neden ve nasil isledigini soyle anlatti: ""Odasinin anahtari bende dururdu. Mesaiye geldiginde benden alirdi. Ben o olmadigi zamanlarda odaya girer, ders calisir televizyon izlerdim. Bir hafta once birlikte yemek yiyorduk. Kalan yemegi doktu. Sonra dikkat ettim. Tabaga yemegi fazla koyup artani dokerek israf ediyordu. Canim onu oldurmek istedi. Pansiyon tenha oldugu icin kendimi cumartesi gunune hazirladim. O gun anahtar bende oldugu icin odasini acip iceri girdim. Beklemeye basladim. Mesaiye gec geldi. Bu sirada ben de zaman gecirmek icin abdest alip namaz kildim. Ibrahim Yegen geldiginde disardaydim. Daha once hazirladigim cekicle odaya girdim. Uzerini degistiriyordu. Arkasini dondu. Cekicle kafasina vurdum. Sonra aci cekmemesi icin bogazini bicakla kestim. Bicak ve cekici cope attim. 300 metre mesafedeki Acemler Emniyet Mudurlugune yaya olarak giderek teslim oldum. Yururken ogretmenlerimi arayarak durumu anlattim. Cesedin oradan kaldirilmasini istedim."" Sorgusunun ardindan dun nobetci mahkemeye cikarilan M.K. tutuklandi. DHA"
yasam,"Dolar yagmuru! SANLIURFA'da, avukat 32 yasindaki Ronai Paydas ile eczaci 28 yasindaki Hilal Acar'in dugununde davetliler, birbirleriyle dolar atma yarisina girdi. Turkce ve Kurtce muzik esliginde gelin ve damadin pistte dans etmesiyle birlikte onlarca kisi, genc ciftin basinda dolar yagdirdi. Yere sacilan 1'er dolarlik banknotlari toplayan gorevliler, saz ekibinin yaninda isteyen davetlilere dolar satti. Sanliurfa'da taninmis ailelerinden Paydas ve Acar ailesinin cocuklari Ronai Paydas ile Hilal Acar, bir otelin dugun salonunda yapilan gorkemli torenle evlendi. Dugune kentteki bazi burokrat ve asiret mensuplarinin da aralarinda bulundugu yaklasik 500 kisi katildi. Genc ciftin salona girisiyle birlikte davetliler dolar atma yarisini baslatti. Pistte dugunun ilk dansini yapan ciftin basina 1'er dolarlik banknotlar savrulmaya baslanirken, orkestra gorevlileri yere sacilan dolarlari avuclayip topladi. Toplanan paralar orkestra ekibinin yaninda getirdigi cantalara doldurup, sayilarak destelendi ve isteyenlere TL karisliginda satildi. FAKIBABA DA HALAY CEKTI Halay cekenlerin de uzerinde dolarlin atildigi ve 4 saat suren dugunun sonunda genc ciftin nikahi kiyildi. Sanliurfa Belediye Baskani Ahmet Esref Fakibaba tarafindan kiyilan nikahta Hilvan Kaymakami Ugur Sezer ile isadami Mehmet Gunes sahit oldu. Nikah islemlerinin bitmesi uzerine Belediye Baskani Ahmet Esref Fakibaba, CHP Il Baskani Ferhat Karatas'in da aralarinda bulundugu davetliler, Turkce ve Kurtce muzik esliginde halay cekti. Dugun, taki toreninin yapilmasiyla son buldu."
yasam,"Universiteli Burcu kaza kurbani KAYSERI'de bir otomobilin carptigi, daha sonra arkadan gelen bir baska otomobilin yagmurun etkisiyle kayganlasan asfalt yolda duramayarak ezdigi universite 3'uncu sinif ogrencisi 22 yasindaki Burcu Tekinsen, oldu. Kaza, dun saat 17.30 siralarinda merkez Melikgazi Ilcesi Talas Bulvari Erciyes Universitesi Kampusu Tip Fakultesi Kavsagi'nda meydana geldi. Erciyes Universitesi Muhendislik Fakultesi Insaat Muhendisligi Bolumu 3'uncu sinif ogrencisi Burcu Tekinsen, Talas Ilcesi'nde oturdugu eve gitmek uzere kampustan ayrildi. Otobuse binmek icin Talas Bulvari'nda yolun karsisina gecmek isteyen Tekinsen'e 20 yasindaki Cihat Bayram yonetimindeki 38 ZU 076 plakali, ardindan yagisinin da etkisiyle kayganlasan asfaltta duramayan 25 yasindaki Mehmet Tasel yonetimindeki 38 ZN 509 plakali otomobil carpti. Agir yaralanan Burcu Tekinsek, kaza yerine cagrilan ambulansla, 300 metre uzakliktaki Erciyes Universitesi Gevher Nesibe Tip Fakultesi Hastanesi Acil Servisi'ne goturuldu. Universite ogrencisi, doktorlarin mudahalesine ragmen kurtarilamadi. Polis, kizin cantasindaki cep telefonuyla Kahramanmaras'taki ailesine aci haberi verdi. Otopsisi yapilan Burcu Tekinsen, topraga verilmek uzere memleketi Kahramanmaras'a gonderildi. Polis, Burcu Tekinsen'in olumuyle sonuclanan kazaya karisan iki arac surucusunu gozaltina alarak, ifadelerini almak uzere Melikgazi Polis Merkezi Amirligi'ne goturdu. Kazayla ilgili sorusturmanin surduruldugu bildirildi. DHA"
yasam,"Mezarlikta kis hazirligi! ERZINCAN Belediyesi, Terzibaba Mezarligi'nda kar yagisi ve don oncesi, is makineleri ile mezar yerleri kazarak kisa hazirlik yapiyor. Kent merkezine 2 kilometre uzakliktaki Terzibaba Mezarligi'nda kis hazirliklari kar yagisi oncesi baslatildi. 150 yillik tarihe sahip 30 donumluk mezarlikta yilda 350 civarinda defin islemi gerceklestiriliyor. Ozellikle kis sartlarinin agir gecmesinden dolayi 100 civarinda mezar acildigini belirten Terzibaba Mezarlik Muduru Murat Uslu, ""Don olaylarina karsin, defin islerimizde herhangi bir aksakliga mahal vermemek icin Belediye olarak onlem aldik. Onumuzdeki kis donemi icin 100 kadar mezar hazirladik"" dedi. DHA"
yasam,"Mahkeme bastonu silah saydi Trabzon'da komsusu olan kadini, apartman girisine cop biraktigi iddiasiyla bastonla doverek burnunu kirdigi ve kasinin yaralanmasina yol actigi gerekcesiyle yargilanan Emir Koroglu, 4 yil 2 ay hapis cezasina carptirildi. Mahkeme, ''Sanigin eylemini silahtan sayilan esya ile gerceklestirdigi'' gerekcesiyle Koroglu'nun cezasini artirdi. Akcaabat Asliye Ceza Mahkemesi'ndeki durusmaya, gecen yil, ilcenin Durbinar Mahallesi Okullar Sokak'taki bir apartmanda oturan ve Trabzon Adliyesi'ndeki bir mahkemede memur olarak calisan komsusu Aslihan Altas Mazlum'u, apartman girisine cop koydugu iddiasiyla bastonla dovdugu gerekcesiyle tutuksuz yargilanan sanik Emir Koroglu'nun (53) yani sira sikayetci Mazlum ve avukati Ali Bozali katildi. Ifadesi alinan Koroglu, Mazlum'u dovmedigini savunarak, hakkindaki suclamalari reddetti. Koroglu, son sozunun sorulmasi uzerine de ''beraatimi talep ederim'' dedi. Mazlum ise calistigi icin evinin temizligini bir akrabasinin yaptigini ve temizlik sirasinda posete koydugu copleri cope atmak uzere apartman girisine biraktigi soyledi. Bu sirada isi cikan akrabasinin aceleyle evden ayrildigi icin copu apartman girisinde unuttugunu belirten Mazlum, Koroglu'nun uyarisi uzerine copleri almak uzere apartmanin girisine gittiginde zanlinin bastonun elle tutulan kismiyla yuzune vurdugunu anlatti. Burnunun kirildigini, kasinin acildigini belirten Mazlum, Koroglu'nun cezalandirilmasini istedi. -Karar- Kararini aciklayan hakim Hanife Ok Demir de sucu sabit olan Koroglu'na once ''kasten yaralama'' sucundan 1 yil 6 ay hapis cezasi verdi. Koroglu'na verilen cezayi, ''sanigin eylemini silahtan sayilan esya ile gerceklestirdigi'' gerekcesiyle artirarak 2 yil 3 ay hapse yukselten hakim Demir, daha sonra  ''Mazlum'un yuzunde iz kalmasi'' gibi nedenleri de dikkate alarak cezayi 5 yil hapse cikardi. Demir, ardindan durusmalardaki iyi halini dikkate alarak cezasinda indirim yaptigi Emir Koroglu'na sonuc olarak 4 yil 2 ay hapis cezasi verdi. Hanife Ok Demir, hukuki kosullari olusmadigi icin Koroglu'nun cezasinin ertelenmesine de yer olmadigina karar verdi. Akcaabat ilcesi Durbinar Mahallesi Okullar Sokak'taki apartmanin onunde gecen yil yasanan olayda Emir Koroglu'nun bastonla vurdugu Aslihan Altas Mazlum'un burnu kirilmis ve kasi acilmisti. AA"
yasam,"Mahsur kalan dagciyi askeri helikopter kurtardi Erzincan'in Uzumlu Ilcesi'nde Esence Dagi'na gerceklestirdigi tirmanista kayaliklardan duserek yaralanan ve 6.5 saat mahsur kalan dagci askeri helikopterin de katildigi operasyonla kurtarildi. 35 kisilik dagci grubu, Camlik bolgesine 12 kilometre uzaklikta bulunan 3 bin 549 metre yuksekligindeki Esence Dagi zirvesine tirmanisa gecti. Zirve tirmanisinin ardindan sabah saatlerinde inise gecen grupta yer alan dagcilardan Ferhat Karamuk (20), karli ve buzlu kayaliklardan inerken ayaginin kaymasi sonucu dustu. Ayagi kirilan ve vucudunun cesitli yerlerinden yaralanan Karamuk'a ilk mudahaleyi grupta bulunan Dr. Fatih Macit yapti. Gruptakiler, 112 saglik ekiplerinden yardim istedi. Ancak ambulans, arac yolu olmadigi icin bolgeye ulasamadi. Erzurum'dan cagrilan hava ambulansi da inis yapamayinca geri dondu. Bunun uzerine genc dagci, Malatya 2. Ordu Komutanligi'ndan gelen helikopterle alinarak, Erzincan Mengucek Gazi Egitim ve Arastirma Hastanesine kaldirildi. Ilk mudahalesinin ardindan Sivas'a sevk edilen Karamuk'un hayati tehlikesinin bulunmadigi ogrenildi."
yasam,"Taksim'de ust gecit acildi! Taksim yayalastirma projesi kapsaminda devam eden calismalar nedeniyle kapatilan bolgede yayalarin yurume mesafesini azaltmak icin Taksim ile Talimane arasina yapilan ust gecit bu sabah kullanima acildi. Taksim'i yayalastirma projesi kapsaminda Tarlabasi Bulvari'ndan Cumhuriyet Caddesi'ne kadar olan bolge kapatilinca yayalarin yurume mesafesinin azaltmak icin Taksim ile Talimane arasina bir ust gecit insa edildi. Buyuksehir Belediyesi tarafindan yaklasik bir hafta once yapim calismalarina baslanan ust gecit, dun gece tamamlaninca bu sabah kullanima acildi. Daha once Taksim'e ulasmak icin Tarlabasi Bulvari yada Gezi Parki'ni dolasmak zorunda kalanlar yapilan bu kopru ile hem saskinlik hem de mutluluk yasadiklarini soyledi. Uzunlugu yaklasik 70 metreyi bulan ve beton bloklar uzerine kurulan ust gecit Taksim'deki calismalar sirasinda yaya ulasimini kolaylastiricak. DHA"
yasam,"Alevler bir anda sardi! Alevlerin arasinda kalan kopegi itfaiye kurtardi. Eyup'te, henuz bilinmeyen bir nedenden dolayi park halindeki otomobilde yangin cikti. Yangin kisa surede yaninda bulunan kaporta dukkanina sicradi. Alev alev yanan dukkanin icindeki kopegi itfaiye ekipleri kapiyi kirarak kurtardi. Eyup, Silahtaraga Caddesi uzerinde park halinde bulunan bir otomobilde saat 21.00 siralarinda henuz bilinmeyen bir nedenden dolayi yangin cikti. Alevleri goren vatandaslar durumu itfaiye ve polise bildirdi. Bu sirada alevler tek katli oto kaporta dukkanina sicradi. Gelen itfaiye ekipleri once otomobili sondurdu. Dukkanin icinden havlama sesi duyan itfaiye ekipleri, kapali kaporta dukkaninin kapisini kirarak iceri girdi. Alevlerin arasindan kopegi kurtaran itfaiye ekipleri, yaklasik yarim saat suren calisma sonucu yangini sondurdu. Itfaiye ekiplerinin yangini sondurmesini izleyen vatandaslar kopegin surekli dukkanda kaldigini soyledi."
yasam,"Sariyer'de kaza! Sariyer'de kontrolden cikan bir otomobil, takla atarak bariyere carpti. Otomobilden firlayan Selcuk Bayrak olay yerinde hayatini kaybetti. Kazada arac icindeki diger 2 kisi ise yaralandi. Kaza, Baltalimani, Hisar Caddesi uzerinde saat 03.00 siralarinda meydana geldi. Edinilen bilgiye gore kaza soyle gelisti; Henuz surucusu belirlenemeyen 34 CVV 58 plakali otomobil, kontrolden cikarak karsi yone gecti. Bariyere carpan otomobil yaklasik 200 metre suruklenerek durdu. Bu sirada otomobilden dusen Selcuk Bayrak olay yerinde hayatini kaybetti. Kendi imkanlariyla otomobilden hafif yarali olarak cikan Enes Gul, ambulansla Okmeydani Egitim ve Arastirma Hastanesi, Semih Gokyurek ise Sisli Etfal Egitim ve Arastirma Hastanesi'nde tedavi altina alindi. Kazayi gorerek gelen vatandaslar, cadde uzerindeki aydinlatma direklerinin yanmadigini ileri surdu. OLAY YERINDE OGLUNU ARADI Kazayi haber alarak, olay yerine gelen Semih Gokturk'un annesi, olay yerinde oglunu aradi. Uzeri gazete kagitlariyla kapatilan cesete ve ardindan ambulanstaki yaraliya bakan anneye oglunun daha once ambulansla hastaneye kaldirildigi ve iyi oldugu soylendi. Derin bir nefes alan anne, daha sonra oglunun yanina gitti. ""AYDINLATMA LAMBALARI YANMIYOR"" Santiyede yatarken sesten uyandiklarini soyleyen santiye iscisi Senol Buldum ""Biz sese uyandik. Geldigimizde arkadaslar arabadan cikmisti. Polisi aradik. Dort kisi olduklarini iddia ettiler. Biz aradik ama dorduncuyu bulamadik. Burada daha once de kazalar oldu.Dort-bes aydir aydinlatma direklerinde elektrik yok. Belediye ve Tedas bunu biliyor ama bir gelisme yok."" dedi. Yapilan incelemenin ardindan Selcuk Bayrak'in cesedi Istinye Devlet Hastanesi morguna kaldirildi. Polisin olayla ilgili arastirmasi suruyor."
yasam,"Hatay'da ucak seferlerine sis engeli Hatay'da sabah saatlerinde etkili olan sis nedeniyle ucak seferleri rotarli olarak gerceklestiriliyor. Hatay'da etkili olan sis arac suruculerine zorlu saatler yasatti. Gorus mesafesinin 300 metreye kadar dustugu Hatay'da suruculer zor anlar yasarken, havaalanindan sabah Ankara'ya kalkmasi gereken TK  7110 sefer, rotarli olarak gerceklestirildi. Antakya Meteoroloji Mudurlugu'nden alinan bilgiye gore; Hatay'da gece 8, sabah saatlerinde ise 10 derece olarak olculen sicaklik degerinin dusuk olmasi ve hava sirkulasyonunun stabil kalmasi nedeniyle sabah saatlerinde sis etkili oldu. CIHAN"
